,date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
735,3/5/2015 5:00,20.5,22.29,0.0,438.5,0.003318119,0
736,3/5/2015 6:00,20.5,22.29,0.0,439.75,0.003318119,0
737,3/5/2015 7:00,20.5,22.29,0.0,438.2,0.003318119,0
738,3/5/2015 8:00,20.5,22.29,0.0,438.6666667,0.003318119,0
739,3/5/2015 9:00,20.5,22.315,0.0,442.0,0.00332186,0
740,3/5/2015 10:00,20.5,22.39,0.0,447.75,0.003333084,0
741,3/5/2015 11:00,20.5,22.35666667,0.0,442.3333333,0.003328096,0
742,3/5/2015 12:00,20.5,22.365,0.0,442.25,0.003329343,0
743,3/5/2015 13:00,20.5,22.39,0.0,445.75,0.003333084,0
744,3/5/2015 14:00,20.5,22.365,0.0,441.5,0.003329343,0
745,3/5/2015 15:00,20.5,22.39,0.0,437.25,0.003333084,0
746,3/5/2015 16:00,20.5,22.39,0.0,439.0,0.003333084,0
747,3/5/2015 17:00,20.5,22.29,0.0,436.5,0.003318119,0
748,3/5/2015 18:00,20.5,22.32333333,0.0,432.5,0.003323107,0
749,3/5/2015 19:00,20.5,22.315,0.0,427.5,0.00332186,0
750,3/5/2015 20:00,20.5,22.315,0.0,437.5,0.00332186,0
751,3/5/2015 21:00,20.5,22.35666667,0.0,436.6666667,0.003328096,0
752,3/5/2015 22:00,20.5,22.39,0.0,435.0,0.003333084,0
753,3/5/2015 23:00,20.5,22.39,0.0,437.0,0.003333084,0
754,3/6/2015 0:00,20.5,22.39,0.0,438.6666667,0.003333084,0
755,3/6/2015 1:00,20.5,22.39,0.0,440.5,0.003333084,0
756,3/6/2015 2:00,20.5,22.34,0.0,442.75,0.003325601,0
757,3/6/2015 3:00,20.5,22.37,0.0,438.0,0.003330091,0
758,3/6/2015 4:00,20.5,22.39,0.0,436.25,0.003333084,0
759,3/6/2015 5:00,20.46333333,22.35666667,0.0,441.3333333,0.003320533,0
760,3/6/2015 6:00,20.5,22.39,0.0,441.0,0.003333084,0
761,3/6/2015 7:00,20.5,22.315,0.0,437.0,0.00332186,0
762,3/6/2015 8:00,20.5,22.37,0.0,435.2,0.003330091,0
763,3/6/2015 9:00,20.5,22.35666667,0.0,433.3333333,0.003328096,0
764,3/6/2015 10:00,20.5,22.39,0.0,435.0,0.003333084,0
765,3/6/2015 11:00,20.5,22.34,0.0,433.8,0.003325601,0
766,3/6/2015 12:00,20.5,22.39,0.0,435.3333333,0.003333084,0
767,3/6/2015 13:00,20.5,22.39,0.0,437.25,0.003333084,0
768,3/6/2015 14:00,20.5,22.39,0.0,434.4,0.003333084,0
769,3/6/2015 15:00,20.5,22.39,0.0,431.75,0.003333084,0
770,3/6/2015 16:00,20.5,22.39,0.0,437.3333333,0.003333084,0
771,3/6/2015 17:00,20.5,22.39,0.0,439.6666667,0.003333084,0
772,3/6/2015 18:00,20.478,22.37,0.0,435.6,0.003325549,0
773,3/6/2015 19:00,20.456,22.35,0.0,433.0,0.003318027,0
774,3/6/2015 20:00,20.478,22.392,0.0,432.6,0.003328837,0
775,3/6/2015 21:00,20.5,22.39,0.0,435.75,0.003333084,0
776,3/6/2015 22:00,20.42666667,22.32333333,0.0,436.0,0.00330802,0
777,3/6/2015 23:00,20.5,22.39,0.0,434.5,0.003333084,0
778,3/7/2015 0:00,20.478,22.392,0.0,435.4,0.003328837,0
779,3/7/2015 1:00,20.42666667,22.32333333,0.0,437.3333333,0.00330802,0
780,3/7/2015 2:00,20.4175,22.3925,0.0,430.75,0.003316436,0
781,3/7/2015 3:00,20.456,22.414,0.0,439.2,0.003327579,0
782,3/7/2015 4:00,20.4725,22.39,0.0,441.5,0.003327402,0
783,3/7/2015 5:00,20.46333333,22.39333333,0.0,445.6666667,0.003326008,0
784,3/7/2015 6:00,20.5,22.39,0.0,443.25,0.003333084,0
785,3/7/2015 7:00,20.4175,22.3425,0.0,438.25,0.003308992,0
786,3/7/2015 8:00,20.46333333,22.46333333,0.0,437.0,0.003336461,0
787,3/7/2015 9:00,20.478,22.478,0.0,429.8,0.003341691,0
788,3/7/2015 10:00,20.5,22.456,0.0,431.2,0.003342962,0
789,3/7/2015 11:00,20.5,22.412,0.0,435.8,0.003336377,0
790,3/7/2015 12:00,20.4725,22.3925,0.0,435.75,0.003327776,0
791,3/7/2015 13:00,20.445,22.34,0.0,434.25,0.003314272,0
792,3/7/2015 14:00,20.5,22.434,0.0,434.6,0.00333967,0
793,3/7/2015 15:00,20.5,22.39,0.0,434.0,0.003333084,0
794,3/7/2015 16:00,20.5,22.39,0.0,433.5,0.003333084,0
795,3/7/2015 17:00,20.5,22.39,0.0,434.6666667,0.003333084,0
796,3/7/2015 18:00,20.5,22.39,0.0,437.5,0.003333084,0
797,3/7/2015 19:00,20.5,22.39,0.0,438.5,0.003333084,0
798,3/7/2015 20:00,20.5,22.42666667,0.0,436.6666667,0.003338572,0
799,3/7/2015 21:00,20.5,22.445,0.0,431.1666667,0.003341316,0
800,3/7/2015 22:00,20.5,22.39,0.0,436.0,0.003333084,0
801,3/7/2015 23:00,20.4725,22.3925,0.0,438.25,0.003327776,0
802,3/8/2015 0:00,20.5,22.46333333,0.0,439.0,0.00334406,0
803,3/8/2015 1:00,20.5,22.456,0.0,436.6,0.003342962,0
804,3/8/2015 2:00,20.5,22.39,0.0,432.6666667,0.003333084,0
805,3/8/2015 3:00,20.5,22.39,0.0,433.25,0.003333084,0
806,3/8/2015 4:00,20.4725,22.39,0.0,433.5,0.003327402,0
807,3/8/2015 5:00,20.4725,22.4175,0.0,435.75,0.003331511,0
808,3/8/2015 6:00,20.5,22.5,0.0,436.0,0.003349548,0
809,3/8/2015 7:00,20.5,22.478,0.0,430.8,0.003346255,0
810,3/8/2015 8:00,20.434,22.412,0.0,435.4,0.003322741,0
811,3/8/2015 9:00,20.4175,22.34,0.0,433.5,0.00330862,0
812,3/8/2015 10:00,20.39,22.39,0.0,429.75,0.003310408,0
813,3/8/2015 11:00,20.39,22.39,0.0,430.0,0.003310408,0
814,3/8/2015 12:00,20.39,22.39,0.0,433.0,0.003310408,0
815,3/8/2015 13:00,20.39,22.39,0.0,436.25,0.003310408,0
816,3/8/2015 14:00,20.39,22.39,0.0,433.5,0.003310408,0
817,3/8/2015 15:00,20.39,22.5,0.0,434.25,0.003326758,0
818,3/8/2015 16:00,20.39,22.46333333,0.0,430.3333333,0.003321308,0
819,3/8/2015 17:00,20.39,22.5,0.0,429.6,0.003326758,0
820,3/8/2015 18:00,20.39,22.5,0.0,433.5,0.003326758,0
821,3/8/2015 19:00,20.39,22.5,0.0,435.6,0.003326758,0
822,3/8/2015 20:00,20.39,22.5,0.0,434.6666667,0.003326758,0
823,3/8/2015 21:00,20.39,22.5,0.0,432.3333333,0.003326758,0
824,3/8/2015 22:00,20.39,22.5,0.0,438.0,0.003326758,0
825,3/8/2015 23:00,20.39,22.5,0.0,436.5,0.003326758,0
826,3/9/2015 0:00,20.39,22.5,0.0,440.75,0.003326758,0
827,3/9/2015 1:00,20.39,22.5,0.0,438.0,0.003326758,0
828,3/9/2015 2:00,20.39,22.5,0.0,434.75,0.003326758,0
829,3/9/2015 3:00,20.39,22.5,0.0,434.75,0.003326758,0
830,3/9/2015 4:00,20.39,22.5,0.0,435.6666667,0.003326758,0
831,3/9/2015 5:00,20.39,22.5,0.0,434.0,0.003326758,0
832,3/9/2015 6:00,20.35,22.5,0.0,429.2,0.003318505,0
833,3/9/2015 7:00,20.39,22.5,0.0,431.5,0.003326758,0
834,3/9/2015 8:00,20.39,22.5,0.0,430.0,0.003326758,0
835,3/9/2015 9:00,20.39,22.5,0.0,434.0,0.003326758,0
836,3/9/2015 10:00,20.39,22.5,0.0,434.25,0.003326758,0
837,3/9/2015 11:00,20.39,22.5,0.0,432.4,0.003326758,0
838,3/9/2015 12:00,20.39,22.46333333,0.0,434.3333333,0.003321308,0
839,3/9/2015 13:00,20.39,22.5,0.0,436.4,0.003326758,0
840,3/9/2015 14:00,20.39,22.5,0.0,435.75,0.003326758,0
841,3/9/2015 15:00,20.39,22.5,0.0,435.2,0.003326758,0
842,3/9/2015 16:00,20.39,22.5,0.0,436.75,0.003326758,0
843,3/9/2015 17:00,20.39,22.5,0.0,438.25,0.003326758,0
844,3/9/2015 18:00,20.39,22.5,0.0,438.75,0.003326758,0
845,3/9/2015 19:00,20.39,22.4725,0.0,437.5,0.003322671,0
846,3/9/2015 20:00,20.39,22.46333333,0.0,439.3333333,0.003321308,0
847,3/9/2015 21:00,20.39,22.5,0.0,437.5,0.003326758,0
848,3/9/2015 22:00,20.39,22.5,0.0,433.6,0.003326758,0
849,3/9/2015 23:00,20.39,22.5,0.0,431.3333333,0.003326758,0
850,3/10/2015 0:00,20.39,22.5,0.0,434.8,0.003326758,0
851,3/10/2015 1:00,20.39,22.46333333,0.0,433.3333333,0.003321308,0
852,3/10/2015 2:00,20.39,22.4725,0.0,433.8,0.003322671,0
853,3/10/2015 3:00,20.39,22.5,0.0,436.5,0.003326758,0
854,3/10/2015 4:00,20.39,22.5,0.0,434.0,0.003326758,0
855,3/10/2015 5:00,20.39,22.4725,0.0,433.75,0.003322671,0
856,3/10/2015 6:00,20.39,22.445,0.0,435.5,0.003318583,0
857,3/10/2015 7:00,20.39,22.42666667,0.0,434.3333333,0.003315858,0
858,3/10/2015 8:00,20.39,22.5,0.0,431.75,0.003326758,0
859,3/10/2015 9:00,20.39,22.5,0.0,431.5,0.003326758,0
860,3/10/2015 10:00,20.39,22.5,0.0,432.5,0.003326758,0
861,3/10/2015 11:00,20.39,22.456,0.0,435.4,0.003320218,0
862,3/10/2015 12:00,20.39,22.5,0.0,436.6666667,0.003326758,0
863,3/10/2015 13:00,20.39,22.5,0.0,432.6,0.003326758,0
864,3/10/2015 14:00,20.39,22.46333333,0.0,433.0,0.003321308,0
865,3/10/2015 15:00,20.39,22.445,0.0,431.5,0.003318583,0
866,3/10/2015 16:00,20.39,22.5,0.0,431.8,0.003326758,0
867,3/10/2015 17:00,20.39,22.5,0.0,439.6666667,0.003326758,0
868,3/10/2015 18:00,20.39,22.5,0.0,436.6666667,0.003326758,0
869,3/10/2015 19:00,20.39,22.5,0.0,439.0,0.003326758,0
870,3/10/2015 20:00,20.39,22.5,0.0,436.25,0.003326758,0
871,3/10/2015 21:00,20.39,22.5,0.0,435.8,0.003326758,0
872,3/10/2015 22:00,20.39,22.42666667,0.0,438.3333333,0.003315858,0
873,3/10/2015 23:00,20.39,22.4725,0.0,436.0,0.003322671,0
874,3/11/2015 0:00,20.39,22.5,0.0,433.6666667,0.003326758,0
875,3/11/2015 1:00,20.39,22.5,0.0,432.25,0.003326758,0
876,3/11/2015 2:00,20.39,22.5,0.0,433.5,0.003326758,0
877,3/11/2015 3:00,20.39,22.5,0.0,436.25,0.003326758,0
878,3/11/2015 4:00,20.39,22.5,0.0,435.0,0.003326758,0
879,3/11/2015 5:00,20.39,22.5,0.0,433.75,0.003326758,0
880,3/11/2015 6:00,20.39,22.5,0.0,440.6666667,0.003326758,0
881,3/11/2015 7:00,20.39,22.5,0.0,441.2,0.003326758,0
882,3/11/2015 8:00,20.39,22.5,0.0,435.25,0.003326758,0
883,3/11/2015 9:00,20.39,22.5,0.0,437.25,0.003326758,0
884,3/11/2015 10:00,20.39,22.5,0.0,435.5,0.003326758,0
885,3/11/2015 11:00,20.39,22.5,0.0,439.75,0.003326758,0
886,3/11/2015 12:00,20.39,22.5,0.0,438.0,0.003326758,0
887,3/11/2015 13:00,20.39,22.5,0.0,435.25,0.003326758,0
888,3/11/2015 14:00,20.39,22.5,0.0,434.2,0.003326758,0
889,3/11/2015 15:00,20.39,22.5,0.0,435.0,0.003326758,0
890,3/11/2015 16:00,20.365,22.5,0.0,436.5,0.003321598,0
891,3/11/2015 17:00,20.39,22.5,0.0,434.0,0.003326758,0
892,3/11/2015 18:00,20.39,22.5,0.0,435.25,0.003326758,0
893,3/11/2015 19:00,20.39,22.5,0.0,432.75,0.003326758,0
894,3/11/2015 20:00,20.39,22.5,0.0,432.0,0.003326758,0
895,3/11/2015 21:00,20.39,22.5,0.0,432.0,0.003326758,0
896,3/11/2015 22:00,20.39,22.5,0.0,431.5,0.003326758,0
897,3/11/2015 23:00,20.39,22.5,0.0,435.0,0.003326758,0
898,3/12/2015 0:00,20.39,22.5,0.0,437.6666667,0.003326758,0
899,3/12/2015 1:00,20.39,22.5,0.0,437.3333333,0.003326758,0
900,3/12/2015 2:00,20.365,22.5,0.0,438.0,0.003321598,0
901,3/12/2015 3:00,20.365,22.5,0.0,434.25,0.003321598,0
902,3/12/2015 4:00,20.34,22.575,0.0,435.75,0.003327559,0
903,3/12/2015 5:00,20.315,22.6,0.0,433.25,0.003326094,0
904,3/12/2015 6:00,20.315,22.6,0.0,434.75,0.003326094,0
905,3/12/2015 7:00,20.35666667,22.6,0.0,439.0,0.003334714,0
906,3/12/2015 8:00,20.34,22.6,0.0,439.25,0.003331264,0
907,3/12/2015 9:00,20.365,22.575,0.0,438.5,0.003332729,0
908,3/12/2015 10:00,20.29,22.6,0.0,437.6,0.003320932,0
909,3/12/2015 11:00,20.29,22.6,0.0,434.5,0.003320932,0
910,3/12/2015 12:00,20.29,22.6,0.0,435.5,0.003320932,0
911,3/12/2015 13:00,20.32333333,22.6,0.0,436.0,0.003327817,0
912,3/12/2015 14:00,20.29,22.6,0.0,435.2,0.003320932,0
913,3/12/2015 15:00,20.32333333,22.6,0.0,433.6666667,0.003327817,0
914,3/12/2015 16:00,20.29,22.6,0.0,434.25,0.003320932,0
915,3/12/2015 17:00,20.29,22.625,0.0,440.5,0.003324625,0
916,3/12/2015 18:00,20.29,22.63333333,0.0,440.6666667,0.003325856,0
917,3/12/2015 19:00,20.29,22.675,0.0,438.0,0.003332012,0
918,3/12/2015 20:00,20.29,22.7,0.0,433.8,0.003335705,0
919,3/12/2015 21:00,20.29,22.7,0.0,435.0,0.003335705,0
920,3/12/2015 22:00,20.29,22.7,0.0,434.75,0.003335705,0
921,3/12/2015 23:00,20.29,22.7,0.0,437.3333333,0.003335705,0
922,3/13/2015 0:00,20.29,22.7,0.0,439.5,0.003335705,0
923,3/13/2015 1:00,20.29,22.65,0.0,432.75,0.003328319,0
924,3/13/2015 2:00,20.29,22.6,0.0,435.0,0.003320932,0
925,3/13/2015 3:00,20.29,22.7,0.0,436.5,0.003335705,0
926,3/13/2015 4:00,20.29,22.675,0.0,434.6666667,0.003332012,0
927,3/13/2015 5:00,20.29,22.7,0.0,436.0,0.003335705,0
928,3/13/2015 6:00,20.29,22.7,0.0,441.5,0.003335705,0
929,3/13/2015 7:00,20.29,22.7,0.0,436.0,0.003335705,0
930,3/13/2015 8:00,20.29,22.675,0.0,435.75,0.003332012,0
931,3/13/2015 9:00,20.29,22.65,0.0,431.0,0.003328319,0
932,3/13/2015 10:00,20.29,22.7,0.0,434.0,0.003335705,0
933,3/13/2015 11:00,20.29,22.7,0.0,436.0,0.003335705,0
934,3/13/2015 12:00,20.29,22.7,0.0,436.5,0.003335705,0
935,3/13/2015 13:00,20.29,22.7,0.0,436.5,0.003335705,0
936,3/13/2015 14:00,20.29,22.7,0.0,436.25,0.003335705,0
937,3/13/2015 15:00,20.29,22.7,0.0,437.6666667,0.003335705,0
938,3/13/2015 16:00,20.29,22.7,0.0,432.25,0.003335705,0
939,3/13/2015 17:00,20.29,22.7,0.0,429.3333333,0.003335705,0
940,3/13/2015 18:00,20.29,22.7,0.0,432.25,0.003335705,0
941,3/13/2015 19:00,20.272,22.68,0.0,437.0,0.003329025,0
942,3/13/2015 20:00,20.26,22.66666667,0.0,433.3333333,0.003324577,0
943,3/13/2015 21:00,20.29,22.7,0.0,427.6,0.003335705,0
944,3/13/2015 22:00,20.29,22.7,0.0,436.0,0.003335705,0
945,3/13/2015 23:00,20.29,22.7,0.0,436.3333333,0.003335705,0
946,3/14/2015 0:00,20.29,22.7,0.0,435.25,0.003335705,0
947,3/14/2015 1:00,20.29,22.7,0.0,436.25,0.003335705,0
948,3/14/2015 2:00,20.29,22.7,0.0,434.25,0.003335705,0
949,3/14/2015 3:00,20.29,22.7225,0.0,436.0,0.003339029,0
950,3/14/2015 4:00,20.2675,22.7,0.0,434.5,0.003331045,0
951,3/14/2015 5:00,20.26,22.76,0.0,435.6666667,0.00333834,0
952,3/14/2015 6:00,20.29,22.7,0.0,433.0,0.003335705,0
953,3/14/2015 7:00,20.29,22.7,0.0,428.25,0.003335705,0
954,3/14/2015 8:00,20.29,22.7,0.0,434.2,0.003335705,0
955,3/14/2015 9:00,20.2675,22.675,0.0,437.0,0.003327356,0
956,3/14/2015 10:00,20.2675,22.72,0.0,433.6666667,0.003333995,0
957,3/14/2015 11:00,20.29,22.76,0.0,434.0,0.00334457,0
958,3/14/2015 12:00,20.29,22.772,0.0,439.6,0.003346342,0
959,3/14/2015 13:00,20.29,22.79,0.0,435.6666667,0.003349002,0
960,3/14/2015 14:00,20.29,22.7675,0.0,431.0,0.003345678,0
961,3/14/2015 15:00,20.29,22.76,0.0,433.3333333,0.00334457,0
962,3/14/2015 16:00,20.29,22.7,0.0,434.5,0.003335705,0
963,3/14/2015 17:00,20.29,22.7,0.0,435.0,0.003335705,0
964,3/14/2015 18:00,20.29,22.7,0.0,437.75,0.003335705,0
965,3/14/2015 19:00,20.29,22.79,0.0,438.3333333,0.003349002,0
966,3/14/2015 20:00,20.29,22.7225,0.0,438.0,0.003339029,0
967,3/14/2015 21:00,20.29,22.7,0.0,431.75,0.003335705,0
968,3/14/2015 22:00,20.29,22.7675,0.0,432.75,0.003345678,0
969,3/14/2015 23:00,20.29,22.7225,0.0,431.25,0.003339029,0
970,3/15/2015 0:00,20.29,22.7,0.0,437.25,0.003335705,0
971,3/15/2015 1:00,20.32333333,22.7,0.0,434.3333333,0.003342621,0
972,3/15/2015 2:00,20.365,22.7,0.0,429.5,0.003351283,0
973,3/15/2015 3:00,20.39,22.7,0.0,430.0,0.003356489,0
974,3/15/2015 4:00,20.39,22.7,0.0,434.0,0.003356489,0
975,3/15/2015 5:00,20.39,22.7,0.0,437.75,0.003356489,0
976,3/15/2015 6:00,20.39,22.7,0.0,434.6666667,0.003356489,0
977,3/15/2015 7:00,20.39,22.7,0.0,431.75,0.003356489,0
978,3/15/2015 8:00,20.39,22.65,0.0,437.5,0.003349056,0
979,3/15/2015 9:00,20.39,22.68,0.0,433.8,0.003353516,0
980,3/15/2015 10:00,20.39,22.7,0.0,435.8,0.003356489,0
981,3/15/2015 11:00,20.39,22.7,0.0,437.6666667,0.003356489,0
982,3/15/2015 12:00,20.39,22.7,0.0,434.25,0.003356489,0
983,3/15/2015 13:00,20.39,22.675,0.0,433.0,0.003352773,0
984,3/15/2015 14:00,20.39,22.7,0.0,436.25,0.003356489,0
985,3/15/2015 15:00,20.37,22.7,0.0,436.8,0.003352323,0
986,3/15/2015 16:00,20.32333333,22.7,0.0,438.0,0.003342621,0
987,3/15/2015 17:00,20.29,22.7225,0.0,438.75,0.003339029,0
988,3/15/2015 18:00,20.29,22.745,0.0,439.5,0.003342353,0
989,3/15/2015 19:00,20.29,22.79,0.0,441.25,0.003349002,0
990,3/15/2015 20:00,20.29,22.79,0.0,432.0,0.003349002,0
991,3/15/2015 21:00,20.29,22.79,0.0,431.6666667,0.003349002,0
992,3/15/2015 22:00,20.29,22.79,0.0,435.0,0.003349002,0
993,3/15/2015 23:00,20.29,22.79,0.0,435.75,0.003349002,0
994,3/16/2015 0:00,20.26,22.79,0.0,436.3333333,0.003342764,0
995,3/16/2015 1:00,20.29,22.84,0.0,436.0,0.003356389,0
996,3/16/2015 2:00,20.2675,22.84,0.0,439.25,0.003351699,0
997,3/16/2015 3:00,20.245,22.815,0.0,435.0,0.003343332,0
998,3/16/2015 4:00,20.236,22.83,0.0,431.4,0.003343671,0
999,3/16/2015 5:00,20.29,22.89,0.0,435.3333333,0.003363776,0
1000,3/16/2015 6:00,20.2,22.79,0.0,439.6666667,0.003330319,0
1001,3/16/2015 7:00,20.218,22.81,0.0,431.4,0.00333699,0
1002,3/16/2015 8:00,20.245,22.84,0.0,431.0,0.003347015,0
1003,3/16/2015 9:00,20.2,22.79,0.0,431.75,0.003330319,0
1004,3/16/2015 10:00,20.245,22.84,0.0,437.75,0.003347015,0
1005,3/16/2015 11:00,20.2675,22.865,0.0,436.75,0.003355388,0
1006,3/16/2015 12:00,20.2,22.79,0.0,432.0,0.003330319,0
1007,3/16/2015 13:00,20.2225,22.815,0.0,433.25,0.003338659,0
1008,3/16/2015 14:00,20.2,22.79,0.0,434.5,0.003330319,0
1009,3/16/2015 15:00,20.2,22.79,0.0,436.5,0.003330319,0
1010,3/16/2015 16:00,20.2225,22.815,0.0,438.25,0.003338659,0
1011,3/16/2015 17:00,20.2,22.79,0.0,439.0,0.003330319,0
1012,3/16/2015 18:00,20.2,22.815,0.0,441.2,0.003333992,0
1013,3/16/2015 19:00,20.2225,22.8675,0.0,435.25,0.003346383,0
1014,3/16/2015 20:00,20.2,22.89,0.0,433.75,0.00334501,0
1015,3/16/2015 21:00,20.2,22.89,0.0,439.25,0.00334501,0
1016,3/16/2015 22:00,20.2,22.89,0.0,442.0,0.00334501,0
1017,3/16/2015 23:00,20.2,22.89,0.0,445.3333333,0.00334501,0
1018,3/17/2015 0:00,20.2,22.89,0.0,440.6,0.00334501,0
1019,3/17/2015 1:00,20.2,22.89,0.0,440.6666667,0.00334501,0
1020,3/17/2015 2:00,20.236,22.83,0.0,440.2,0.003343671,0
1021,3/17/2015 3:00,20.29,22.84,0.0,439.5,0.003356389,0
1022,3/17/2015 4:00,20.29,22.79,0.0,441.6666667,0.003349002,0
1023,3/17/2015 5:00,20.29,22.79,0.0,440.5,0.003349002,0
1024,3/17/2015 6:00,20.29,22.79,0.0,437.0,0.003349002,0
1025,3/17/2015 7:00,20.29,22.79,0.0,439.0,0.003349002,0
1026,3/17/2015 8:00,20.29,22.79,0.0,438.5,0.003349002,0
1027,3/17/2015 9:00,20.29,22.79,0.0,438.5,0.003349002,0
1028,3/17/2015 10:00,20.315,22.79,0.0,440.25,0.003354208,0
1029,3/17/2015 11:00,20.35666667,22.7,0.0,445.0,0.003349549,0
1030,3/17/2015 12:00,20.34,22.745,0.0,442.75,0.003352752,0
1031,3/17/2015 13:00,20.34,22.7225,0.0,439.75,0.003349418,0
1032,3/17/2015 14:00,20.315,22.7675,0.0,434.5,0.003350878,0
1033,3/17/2015 15:00,20.315,22.7675,0.0,437.5,0.003350878,0
1034,3/17/2015 16:00,20.29,22.79,0.0,440.0,0.003349002,0
1035,3/17/2015 17:00,20.29,22.79,0.0,438.0,0.003349002,0
1036,3/17/2015 18:00,20.29,22.79,217.2,441.6,0.003349002,1
1037,3/17/2015 19:00,20.29,22.85666667,413.6666667,442.6666667,0.003358851,1
1038,3/17/2015 20:00,20.29,22.956,433.0,445.6,0.003373528,1
1039,3/17/2015 21:00,20.29,23.0,419.0,453.0,0.003380029,0
1040,3/17/2015 22:00,20.315,23.1,419.0,459.25,0.003400083,0
1041,3/17/2015 23:00,20.29,23.2,419.0,470.4,0.003409582,0
1042,3/18/2015 0:00,20.31,23.2,416.2,466.0,0.003413822,0
1043,3/18/2015 1:00,20.31,23.2,415.0,470.8,0.003413822,1
1044,3/18/2015 2:00,20.33,23.2,412.2,476.6,0.003418066,1
1045,3/18/2015 3:00,20.39,23.2,412.2,473.0,0.003430829,1
1046,3/18/2015 4:00,20.365,23.245,413.5,473.0,0.003432187,1
1047,3/18/2015 5:00,20.39,23.34,403.5,479.75,0.003451647,1
1048,3/18/2015 6:00,20.39,23.434,397.4,494.2,0.003465625,1
1049,3/18/2015 7:00,20.39,23.5,399.5,498.75,0.003475441,1
1050,3/18/2015 8:00,20.39,23.66,397.4,501.0,0.003499236,1
1051,3/18/2015 9:00,20.39,23.7,398.3333333,507.0,0.003505185,1
1052,3/18/2015 10:00,20.39,23.7,399.5,518.0,0.003505185,1
1053,3/18/2015 11:00,20.445,23.8175,403.0,520.0,0.003534713,1
1054,3/18/2015 12:00,20.5,23.89,407.6666667,523.6666667,0.003557659,1
1055,3/18/2015 13:00,20.5,23.978,412.2,525.2,0.003570839,1
1056,3/18/2015 14:00,20.5,24.03333333,413.0,531.3333333,0.003579127,1
1057,3/18/2015 15:00,20.5,24.1,414.0,538.0,0.003589112,1
1058,3/18/2015 16:00,20.5,24.1,412.2,536.4,0.003589112,1
1059,3/18/2015 17:00,20.5,24.1,413.0,538.3333333,0.003589112,1
1060,3/18/2015 18:00,20.5,24.18,412.2,541.0,0.003601095,1
1061,3/18/2015 19:00,20.52,24.236,407.4,549.6,0.003613966,1
1062,3/18/2015 20:00,20.5,24.32333333,407.0,555.1666667,0.003622566,1
1063,3/18/2015 21:00,20.5,24.39,405.0,561.5,0.003632553,1
1064,3/18/2015 22:00,20.5,24.39,405.0,569.0,0.003632553,1
1065,3/18/2015 23:00,20.56,24.39,405.0,568.2,0.003646103,1
1066,3/19/2015 0:00,20.55,24.39,412.0,572.0,0.003643841,1
1067,3/19/2015 1:00,20.55,24.39,416.6666667,573.1666667,0.003643841,1
1068,3/19/2015 2:00,20.58,24.39,419.0,583.0,0.003650629,1
1069,3/19/2015 3:00,20.6,24.39,419.0,585.0,0.003655161,1
1070,3/19/2015 4:00,20.66666667,24.39,419.0,584.6666667,0.003670301,1
1071,3/19/2015 5:00,20.7,24.37,419.0,584.8,0.003674858,1
1072,3/19/2015 6:00,20.7,24.39,419.0,591.4,0.003677892,1
1073,3/19/2015 7:00,20.7,24.39,419.0,594.3333333,0.003677892,1
1074,3/19/2015 8:00,20.7,24.39,419.0,600.5,0.003677892,1
1075,3/19/2015 9:00,20.736,24.39,419.0,601.4,0.003686106,1
1076,3/19/2015 10:00,20.73,24.39,419.0,606.0,0.003684736,1
1077,3/19/2015 11:00,20.7,24.5,419.0,608.75,0.003694578,1
1078,3/19/2015 12:00,20.754,24.5,419.0,616.8,0.003706961,1
1079,3/19/2015 13:00,20.79,24.5,419.0,624.2,0.003715237,1
1080,3/19/2015 14:00,20.772,24.52,419.0,625.6,0.003714144,1
1081,3/19/2015 15:00,20.7675,24.6,419.0,628.75,0.003725296,1
1082,3/19/2015 16:00,20.754,24.66,419.0,635.2,0.003731315,1
1083,3/19/2015 17:00,20.772,24.7,419.0,640.8,0.003741574,1
1084,3/19/2015 18:00,20.79,24.7,421.8,642.4,0.003745748,1
1085,3/19/2015 19:00,20.79,24.7,422.5,643.25,0.003745748,1
1086,3/19/2015 20:00,20.79,24.736,427.4,643.6,0.00375124,1
1087,3/19/2015 21:00,20.79,24.79,433.0,645.25,0.003759479,1
1088,3/19/2015 22:00,20.775,24.79,433.0,652.6666667,0.003755987,1
1089,3/19/2015 23:00,20.79,24.79,433.0,658.0,0.003759479,1
1090,3/20/2015 0:00,20.79,24.79,433.0,665.5,0.003759479,1
1091,3/20/2015 1:00,20.79,24.79,433.0,666.3333333,0.003759479,1
1092,3/20/2015 2:00,20.79,24.79,433.0,666.5,0.003759479,1
1093,3/20/2015 3:00,20.79,24.79,433.0,668.2,0.003759479,1
1094,3/20/2015 4:00,20.79,24.79,433.0,668.0,0.003759479,1
1095,3/20/2015 5:00,20.79,24.79,433.0,672.6666667,0.003759479,1
1096,3/20/2015 6:00,20.79,24.79,433.0,672.75,0.003759479,1
1097,3/20/2015 7:00,20.79,24.79,433.0,679.2,0.003759479,1
1098,3/20/2015 8:00,20.815,24.815,433.0,683.5,0.003769124,1
1099,3/20/2015 9:00,20.79,24.79,440.0,688.5,0.003759479,1
1100,3/20/2015 10:00,20.84,24.84,434.5,686.0,0.00377879,1
1101,3/20/2015 11:00,20.79,24.79,435.5,689.75,0.003759479,1
1102,3/20/2015 12:00,20.89,24.89,443.4,700.0,0.003798181,1
