,ID,DUIS,PAST_ACCIDENTS,CREDIT_SCORE,ID_SEGURO
4136,952132,0,3,0.4506548630943139,2663134
4137,799742,0,1,0.3333936771677006,3859912
4138,339486,0,0,0.2896316531588382,566941
4139,849334,0,1,0.5990789728864245,4712939
4140,875240,0,1,0.6830355617513156,9487756
4141,5362,0,0,0.7046912991851355,5620650
4142,28902,0,0,0.6789816549655315,2120260
4143,574071,0,0,0.5877826133380222,7728253
4144,273327,0,0,0.4086012575773675,615538
4145,552413,0,0,0.4676295001654234,5320826
4146,667374,2,1,0.4754131702415028,6339950
4147,972848,1,4,,760552
4148,368318,1,2,0.6399373910831938,3618679
4149,110356,0,3,,2067712
4150,500939,1,2,0.5366103064338799,5635354
4151,915741,0,1,0.4930191594999687,7654160
4152,860657,0,0,,8150899
4153,879343,0,3,0.4349434232629811,7409854
4154,571160,0,7,0.6299692370262022,8520490
4155,713743,0,0,0.4455023492665376,7292374
4156,133461,0,5,0.4395658269891232,7548111
4157,226487,0,0,0.4825937115382703,7514138
4158,272509,0,1,0.5819216048220232,2515603
4159,240196,0,0,,7409190
4160,326322,0,0,0.5580977398483193,1282748
4161,10129,0,0,0.487680840496577,465052
4162,982205,0,1,,9299257
4163,2906,0,2,0.6853981719804065,5957277
4164,690340,0,0,0.646020544496006,6410099
4165,228541,0,0,0.3919921473665901,8881246
4166,278143,0,0,0.5715750964442425,5293230
4167,26634,0,0,0.5227822065568758,9392928
4168,686633,1,0,0.4403876390907521,2355944
4169,588867,0,2,0.5696387767787482,748561
4170,682855,0,1,0.4942487743707514,7875348
4171,883888,1,2,0.5848186739158909,932523
4172,808176,1,4,0.7070801556006744,9182050
4173,48308,0,0,0.2889033378846438,5280572
4174,848067,0,0,0.7391213923029456,7505418
4175,689994,0,0,0.3055824878739558,9887105
4176,969703,0,1,0.7270552312687804,1237057
4177,724901,0,2,0.3222020805094051,5701416
4178,122209,0,0,0.6267918184421155,8136090
4179,853177,0,0,0.3899118166885952,6944356
4180,523705,0,0,0.442514780338128,5046930
4181,462042,0,3,0.5940948969999378,2101246
4182,576595,0,0,0.6221266814858362,8255732
4183,618098,2,5,0.6531163397408137,4663603
4184,728593,1,0,0.4917578507406149,3424799
4185,520668,0,0,0.4994051200840842,5116244
4186,777709,0,1,0.7612352430943371,5396970
4187,87102,0,0,0.3527347459592498,1855114
4188,801325,0,0,0.6522244431750291,1085131
4189,668975,0,0,0.2816226283589605,3333300
4190,634882,0,0,0.2866281924034722,7127351
4191,188143,0,1,0.7414788853671013,6412011
4192,632803,0,0,0.4009857999275263,6135320
4193,436540,2,0,0.6062600542312837,6467591
4194,947579,0,0,0.5468239401238333,5824618
4195,200255,0,0,0.371059332043078,3906147
4196,642266,0,1,0.4122108362171879,983093
4197,360726,0,0,0.2754043637143335,6355552
4198,570759,0,0,0.1760594297090703,1619783
4199,691273,0,0,0.5813431526798769,7278307
4200,820579,1,3,0.4033992451737849,3932535
4201,6140,0,0,0.4055935364341843,7157458
4202,71656,0,0,0.3756204120895222,5784049
4203,841254,0,0,0.6552892437626465,1384276
4204,786567,0,0,0.5786717804820862,5442634
4205,905084,0,0,0.3492317463026974,4276467
4206,873747,1,2,,6324065
4207,680525,0,0,0.6448330172196615,8486470
4208,882823,2,2,0.3951845731989301,2931782
4209,815798,0,0,0.6167520788507199,8700394
4210,672128,0,0,0.5898682089570818,6336632
4211,303710,0,0,0.4739938270141786,6826797
4212,53399,0,0,0.6317719482439713,4424874
4213,16991,1,0,0.5722172659561666,8749778
4214,595150,0,0,,6095641
4215,721009,1,0,0.6293245630278811,1693676
4216,123124,0,0,0.5776199106600849,9990046
4217,77780,1,0,0.6398907902160134,7578156
4218,213270,0,0,0.5145345617837962,8850550
4219,847235,0,0,0.3913025099949014,5985787
4220,62485,0,7,0.5575315995275689,8164544
4221,4617,1,2,0.6976300010187892,3927402
4222,309963,0,0,0.2658980027474724,2129702
4223,238327,0,0,0.5891483209535231,3131237
4224,991847,0,0,0.6514305997168591,6423653
4225,700776,0,1,,4920070
4226,679434,0,0,0.730986080846365,2320907
4227,573931,0,0,0.4793922697595563,8585959
4228,402116,0,0,0.4466288938870481,733704
4229,458094,0,4,0.5915099991988411,3618457
4230,652469,0,5,0.434597730710752,360725
4231,164531,0,0,0.3781913096842228,303128
4232,490750,0,2,0.7355131231779599,7081420
4233,512835,0,0,0.6115662954001968,5831759
4234,872833,3,2,0.3669005328156921,1199008
4235,683370,0,0,0.7283465539759247,8122632
4236,306304,0,0,0.6057877815752679,3279801
4237,696332,0,2,0.5514217625574434,6538611
4238,320560,0,5,0.6695619712687617,8208318
4239,451269,0,1,0.5463428377961653,3568832
4240,867048,0,3,0.7047717798294715,4924977
4241,476024,0,0,0.599333750185823,2330883
4242,502001,0,0,0.4964076324309058,5721196
4243,566124,1,2,0.4857316650856686,8623659
4244,706126,0,0,0.3103293309375807,5370240
4245,364517,0,0,,1415811
4246,275895,0,0,0.3548714481593307,6504710
4247,452298,0,5,0.6965697156146109,6430163
4248,311129,0,0,0.2882838020562417,5259943
4249,23419,0,4,0.5082379547421645,7771265
4250,411384,0,0,0.4188607685119005,5979644
4251,869694,0,0,0.5121449196825596,1381964
4252,591696,0,1,0.6366509961363068,5537997
4253,658300,1,0,0.7871021493260222,9561964
4254,535065,0,0,0.495913655413944,587711
4255,791574,0,0,0.7536886922462925,9401610
4256,350475,0,1,0.4740870981019768,8518815
4257,588378,0,3,0.2852706209707731,1489058
4258,415422,1,4,0.5375697591393559,4236821
4259,122155,0,0,0.6118301365103622,256444
4260,116715,0,0,0.4927255531978476,2038391
4261,88175,0,2,0.4938822332443966,8827669
4262,491673,0,0,0.636925632976282,4112831
4263,830583,0,1,0.2982248042630011,1331936
4264,408917,1,0,0.5405085121127992,4668896
4265,133984,0,0,0.3471382294852088,3998740
4266,417747,0,3,0.6279673647943066,4516816
4267,904411,0,0,0.3662098246827593,1198816
4268,432147,0,0,0.6194834352092521,9860834
4269,476423,0,0,0.1986636668256905,5008196
4270,698345,0,0,0.5272766679710288,1920899
4271,666250,0,0,,3737120
4272,755766,1,6,0.499593215332363,1032021
4273,634266,0,2,0.6728746331104438,2695656
4274,690562,0,0,0.8356412446550553,1313710
4275,768829,0,2,0.5429139360138032,123146
4276,511404,0,4,0.4588386634619821,5068205
4277,441557,1,0,0.4964612257037884,1422598
4278,623684,0,0,0.4734631824689864,7101857
4279,626277,2,7,0.4460944742887543,3595227
4280,880820,1,3,0.4955533459614399,1167853
4281,81428,0,0,0.4774929541500663,4765803
4282,383805,0,0,0.4745987661541453,6649131
4283,682536,0,0,0.6380566287269398,7743307
4284,235140,0,0,0.3720972606876065,7065069
4285,218682,0,1,0.4285438142554471,7617537
4286,881617,0,1,0.5545379655354307,2424410
4287,216688,2,3,0.586254297708767,6268029
4288,844700,0,0,0.5527060586976403,7680912
4289,762569,0,0,0.6307167645609398,8535923
4290,195356,0,1,0.4968856408377733,7009334
4291,328612,0,0,0.4688958725441862,5844791
4292,58468,0,0,0.3269451922754459,7057164
4293,466304,0,0,0.5926907628730326,494290
4294,566905,0,0,0.4087289251424027,9287895
4295,684976,0,0,0.5121409650657095,7046599
4296,352818,0,0,0.6291183686908367,9351839
4297,397329,0,0,0.5566387394320059,1258558
4298,486909,0,1,0.3387680692112217,4094469
4299,57669,0,0,0.5797885131299185,3467511
4300,7002,0,0,0.4246998935081101,7464302
4301,275553,1,2,0.6644292015000943,9037590
4302,197417,1,3,0.6539520896541305,1409096
4303,496928,1,0,0.5589694924623478,4938921
4304,539170,0,0,0.5181926485336383,9368155
4305,698548,0,0,,2519777
4306,790367,0,0,0.5477426092642328,9606658
4307,724516,0,0,0.6731197410249281,7817431
4308,90447,1,1,,3999168
4309,520159,0,2,0.5029382551910931,7712959
4310,727579,0,0,0.6386459151478944,9323332
4311,859449,2,1,0.5372112166423622,3325346
4312,892539,0,0,0.5440336665163721,5393816
4313,557142,0,0,0.6422872856222149,2243786
4314,534080,0,0,0.4046021758569752,7250788
4315,876030,0,0,0.4361154831961551,2394053
4316,502222,1,0,0.6572279819218579,864991
4317,876186,1,0,0.2544232618789974,9026560
4318,822554,0,3,0.6192855160029541,6536765
4319,960015,0,0,0.2837973974036036,4816143
4320,367223,0,0,0.4860998376306382,5935415
4321,891460,0,0,0.4140194915050581,1707851
4322,137992,0,2,0.5494170438158834,1982070
4323,883235,2,4,0.5648446174027543,9131485
4324,687151,0,0,0.3237387751618438,1620607
4325,18019,1,1,0.4680109816957202,1972893
4326,451869,1,5,0.5538531509542752,333242
4327,126191,0,0,0.3896712283241473,9392214
4328,794478,0,4,0.7412951424667544,7703895
4329,608297,0,3,,7648833
4330,554781,0,0,0.2743718536582971,8147933
4331,600208,0,2,0.5032461856158662,627148
4332,880371,0,0,0.2606224091335968,9003800
4333,591674,0,2,0.6235512105970467,7941480
4334,946022,0,1,0.5679118054383314,9413350
4335,684432,0,2,0.5315681020693871,3405070
4336,847094,0,0,0.3377927034554485,8889517
4337,847123,1,0,0.6010544919804129,2181338
4338,85694,0,0,0.8051424796194883,2981197
4339,287995,0,0,0.4840656050048584,6735600
4340,124905,0,1,0.4641418595822629,4543016
4341,713446,0,0,0.7562320518124087,6906865
4342,166007,0,0,0.6408993090624918,2718180
4343,555505,0,2,0.4244052719925573,4535461
4344,475782,2,3,0.5044433469485096,2940562
4345,857764,0,0,0.279203352185019,5232521
4346,29307,1,0,,7691587
4347,67451,0,0,0.535099309674635,3594185
4348,417052,0,1,0.5278690369131379,5682151
4349,420358,1,3,0.7148460209664852,839033
4350,279012,0,0,0.4335349732716725,258312
4351,46823,0,0,0.4674817919871914,7232909
4352,422329,0,1,,6975462
4353,239916,0,1,0.6842330529891665,6559067
4354,200687,0,3,0.3555810756161334,7528544
4355,174696,3,1,0.5851438498282167,155457
4356,3413,3,3,0.4507950284447316,5787198
4357,855494,0,0,0.4525725494473919,5968010
4358,149003,0,4,0.4445139630544579,1365266
4359,148740,1,2,0.5148379386857838,7378163
4360,49260,0,0,0.6519464626674301,4881449
4361,271725,0,0,0.4430145479425897,1620118
4362,976188,1,1,0.3742583260822819,4943957
4363,373662,1,4,0.6101291854145474,7320192
4364,579302,0,0,0.3727521731241363,3526760
4365,13172,2,5,0.6160987648933925,2328075
4366,800606,0,4,0.4909965150866821,3777200
4367,135645,0,0,0.548390842965459,3049351
4368,303552,0,2,0.469221801432757,4554934
4369,976509,0,0,0.3748645128732443,5766646
4370,141127,0,1,0.3821163478434951,8070955
4371,706731,0,0,0.5442840095847793,6165931
4372,641250,0,0,0.7289629571901667,7443173
4373,456377,0,1,,6462217
4374,475769,0,3,0.6317162489968055,2954203
4375,208394,0,0,0.2957938284988567,3184247
4376,732204,1,3,0.7594145181481192,2462171
4377,825218,0,0,0.3006288858443253,5834930
4378,605712,0,0,0.5840322145419959,8589113
4379,316348,0,1,0.4441523710087175,9193411
4380,775470,0,5,0.4527311642074429,7335187
4381,429865,0,5,0.6427072842693191,6367224
4382,507630,0,0,0.3363792834475979,3844208
4383,619605,0,0,0.4410965972714857,9137515
4384,529048,0,0,0.261335712354411,6453374
4385,702390,0,0,0.5644548897521487,8617001
4386,500209,0,1,0.2229377578003164,1621088
4387,509863,0,1,0.4681936407232367,5256440
4388,248818,0,1,0.4831697647361444,6478539
4389,26194,1,6,0.5075091029971444,1192149
4390,453174,0,3,0.5757887710277748,225190
4391,391433,0,0,0.5258578434064174,8642195
4392,483077,0,0,0.6177517413016478,5985557
4393,9857,0,3,0.5086065492247792,4707571
4394,373718,0,0,0.3828235905144389,3244468
4395,541154,0,0,0.3805117338808333,5593619
4396,571360,0,2,0.4544642815297128,6364479
4397,293395,0,0,,1062881
4398,536951,0,0,0.6043960242703331,2121064
4399,135855,0,0,,9143969
4400,364151,0,3,0.6844905315437373,3127321
4401,500060,0,0,0.8155105319665683,7977716
4402,147705,0,1,0.5550090731834464,38426
4403,616946,0,0,,4286455
4404,698433,1,1,0.4109851290714213,9122847
4405,152981,0,1,0.4194678754342423,9780541
4406,50342,0,0,0.4344654911466842,1740580
4407,66769,0,0,,4354999
4408,442318,1,1,0.6256430991610666,9209821
4409,921070,0,0,0.4697749576369592,369093
4410,260636,0,0,0.2785622328432288,8707302
4411,90623,0,1,0.4217476842268335,8645230
4412,454230,0,0,0.6204753127320177,1705593
4413,8852,0,0,0.6689812112447873,2321380
4414,81701,0,8,0.6984843588459909,7017161
4415,47095,1,0,0.3681179148654697,2653748
4416,96376,0,0,0.3092953102442031,2054172
4417,918589,0,0,,5365863
4418,403742,0,0,0.3890781292033455,5555904
4419,920656,0,0,0.4466584539044658,326055
4420,473544,0,1,0.4963759417869247,7212210
4421,72568,0,3,0.5704071780719698,3245486
4422,80089,0,1,0.7972187504783907,8719337
4423,853693,0,1,0.4292448592231091,1024853
4424,690509,0,4,0.4815070547969057,3192597
4425,446055,0,0,0.5987035901621804,8022515
4426,881386,0,3,0.5677376065084613,7977702
4427,22899,0,0,0.5795616081745322,7544285
4428,268247,0,0,0.4589791271064004,1749155
4429,876300,0,1,0.5604330905011693,3665863
4430,209500,2,3,0.4749449197589778,3386150
4431,215555,0,1,0.6318939098560339,9576834
4432,229417,0,0,0.3429919679805145,7084640
4433,561094,0,0,0.3726072321973579,2694958
4434,391837,0,2,0.3133649001918091,2052844
4435,429676,0,0,0.7105541821801868,2136122
4436,354117,0,0,0.5692990604033793,2239920
4437,992537,0,0,0.3502986139950299,758235
4438,983202,0,0,0.125876021475771,6099924
4439,967276,0,0,0.4724972715175827,9339994
4440,41793,1,7,0.4769839114431049,991093
4441,584478,1,4,0.5201339798328273,7521594
4442,776567,0,0,0.3619797686528825,5427237
4443,817281,0,2,0.6493051965795881,8571115
4444,323683,0,2,0.6146055541785024,3854646
4445,693802,1,4,0.5007809330173665,1351396
4446,542178,0,3,0.4342868826115913,4685003
4447,974769,1,2,0.7387942652421202,7363589
4448,348914,2,0,0.611025804696296,1983305
4449,359584,0,0,0.4785171808870951,5472532
4450,804909,0,0,0.6617623171027551,3652508
4451,283904,1,5,0.5413064292913027,9973033
4452,170475,0,0,0.5000213867376812,6156914
4453,46953,0,0,0.3719966212360733,8268078
4454,383201,0,1,0.3733517484190592,5486386
4455,899525,0,1,0.3676999467873958,9314442
4456,317463,0,0,0.5166275624988707,4849379
4457,326735,0,0,,2242958
4458,687918,0,0,0.3799769303710112,8191200
4459,940917,0,0,0.2906585782861853,1827268
4460,524531,0,0,0.5664803541417762,8654613
4461,479053,0,0,0.6537539401202856,5721012
4462,394712,2,2,0.7803260213286224,6628105
4463,91223,0,1,0.4756415573198944,5897113
4464,193127,0,0,0.4171379042012048,5529158
4465,699351,0,0,0.3062405743253307,1046340
4466,621378,0,5,0.6542522695839297,4365933
4467,808297,0,1,0.6313729366403598,7306890
4468,392873,0,1,0.7271021840599643,3331241
4469,881691,0,1,0.6363897020686304,1171107
4470,230742,0,0,0.6002715507045969,7833830
4471,560257,0,2,0.3563552245022904,2038396
4472,496641,1,0,,6489205
4473,414136,0,0,0.2780592730162457,5168334
4474,786140,0,1,0.4734694426803175,4103798
4475,830971,0,0,0.5705501188346498,3315174
4476,932512,1,2,0.6150164518767631,318236
4477,613882,0,0,0.6382398477061927,3752084
4478,879172,1,0,0.3687405751299056,8910507
4479,500659,1,7,0.5301296786789398,541654
4480,201965,0,0,0.2937734797657989,1745397
4481,197083,0,0,0.496348566024565,7428174
4482,498176,0,0,0.5674248512153593,9700701
4483,645105,0,0,,5159316
4484,188850,0,0,0.5104519008425812,537355
4485,868965,0,4,0.6259845554110721,7360548
4486,85611,0,0,0.2742965947555988,7959605
4487,799734,0,0,0.3995197370775148,6524563
4488,537020,0,1,0.6131027456976457,8645688
4489,80785,0,0,0.5270502779694257,3072375
4490,812307,0,0,,6612326
4491,195369,0,0,0.3052779796034817,9673310
4492,986735,0,0,0.388318726016919,4964796
4493,760083,1,3,0.7317510997528144,590766
4494,905839,0,2,0.7619142282454627,3084692
4495,659258,1,1,0.5643945162909217,6522870
4496,775896,0,0,0.5136794013139744,6283451
4497,268472,0,2,0.5301561613693467,9830375
4498,470492,0,4,,3949707
4499,504453,0,2,0.4127218308928998,3681512
4500,789219,0,0,0.3535914355308349,6904250
4501,1126,0,1,0.4942586346498898,2120427
4502,364765,0,0,0.700903983018759,4007354
4503,759523,0,4,0.6357864862470928,8243697
4504,3141,0,0,0.5081461701497614,9632940
4505,182844,0,0,0.5360413995455892,8918381
4506,416575,0,5,0.4410815998953904,929011
4507,891508,0,4,0.6996415652113668,2970016
4508,443325,0,2,0.3388037064687044,3318694
4509,436675,3,1,0.5650031106332037,8279593
4510,915389,0,0,0.4133590098652053,9263022
4511,176249,0,2,,4490234
4512,341794,0,0,0.7959581827339991,6023132
4513,3114,0,0,0.7757473661757602,7293113
4514,915288,0,1,0.8230096283587163,1700715
4515,546758,0,0,0.4201928308169212,7318306
4516,452090,0,0,0.3599244986413249,8624844
4517,928361,0,0,0.3798713560182286,9754173
4518,997578,0,3,0.5646372244446138,467878
4519,940414,0,1,0.267850926228347,7589700
4520,902883,0,0,0.6154318618450819,3965053
4521,156980,0,0,0.6894583760122324,4136246
4522,813034,0,3,,197907
4523,618266,0,0,0.3624019906938345,8300329
4524,605525,0,0,0.5125749545613042,7772596
4525,14662,0,0,0.4162127670592956,5416280
4526,86519,0,3,0.3723248690093146,9959006
4527,396921,0,0,,2650842
4528,453940,0,0,0.3768178228435793,1238411
4529,562647,0,1,0.6536281126746596,9842613
4530,972309,0,0,0.6602273781790129,2982973
4531,511444,0,0,0.3658610998046321,9919477
4532,936592,1,3,0.5486902877324284,4714443
4533,598794,1,6,0.5652583172558898,484041
4534,819023,0,2,0.6074893477679281,311855
4535,626387,0,0,0.4152228755621419,7699113
4536,247809,1,1,0.4279715507148589,6805427
4537,319749,0,0,0.5453406994508277,5667753
4538,893506,1,1,0.5714023734738001,8781662
4539,550968,0,0,0.7003260679630406,4217897
4540,395478,0,0,0.4115718511621122,2667156
4541,182758,0,0,,1537635
4542,952775,1,2,0.463855482996792,1654129
4543,413424,0,0,,4732594
4544,688393,0,3,0.5029451790704568,5338125
4545,690238,0,0,0.4542164593661432,37758
4546,743166,0,0,0.644447075341619,8135474
4547,355019,1,2,0.5954371784751078,1176589
4548,43317,0,0,0.4204690769573473,772369
4549,263946,0,0,0.461407191078389,5090391
4550,617394,0,0,0.5544887300796564,114170
4551,778715,0,0,0.4586346490181029,6589392
4552,224416,0,0,0.9158831831488206,8224635
4553,471644,2,2,0.4980701350202885,1841415
4554,461980,0,3,0.5425334710175437,2989124
4555,187312,1,2,0.3823578060284721,5193098
4556,292609,0,0,0.6603027887946995,382366
4557,114198,0,0,0.3717103885775602,598672
4558,615012,0,2,0.477054017561411,531153
4559,68672,1,1,0.4364309323734987,5135847
4560,687969,0,2,0.4607490448966651,7460315
4561,729416,0,0,0.5066082176197472,8322639
4562,208802,0,1,0.5302377246883134,9192941
4563,947931,2,1,0.3652866241614818,5242718
4564,24832,0,2,0.512299236712214,6547535
4565,403549,1,0,0.7061275331201278,5933432
4566,617979,0,1,0.4469120060756799,8653714
4567,113536,0,0,0.5013521608604269,3751073
4568,876900,0,0,0.572233119572234,8321678
4569,830071,0,0,0.2443288323783283,6451252
4570,735160,0,0,0.6482954425862152,5281976
4571,882271,1,0,0.4002505875039869,3061195
4572,72781,1,3,0.6639085673279531,5875081
4573,488662,0,1,0.6387437905815525,3554923
4574,810101,0,0,0.3648212045675012,526471
4575,822206,0,3,,592608
4576,917480,0,2,0.5386000312163111,1399759
4577,592029,0,0,0.6303596053783685,4210209
4578,731733,0,1,0.3170848157196212,3427304
4579,74109,1,1,0.7325167189145091,6015023
4580,36193,1,0,,5876109
4581,925147,0,0,0.5165137726504382,7854425
4582,292767,0,0,0.5474226018840016,9161577
4583,186642,1,0,0.5532878649453684,3184640
4584,955052,3,2,0.7040167848993909,2643230
4585,400990,0,0,0.3436194334626074,3154449
4586,407624,1,0,0.4623741269626041,8200129
4587,379938,1,2,0.3046446613416892,1863644
4588,442998,0,1,0.5177198597638372,8449008
4589,294092,0,2,0.337982157109614,8938012
4590,846902,0,7,0.5012016464960637,9047410
4591,796578,0,0,0.3328405916686445,4805477
4592,739850,0,3,0.2004533927670908,249363
4593,302157,0,0,0.4636819987592986,4320483
4594,66987,0,0,0.3361296916996169,1484405
4595,260648,0,0,0.5896264136610501,234631
4596,446910,0,3,0.4687956515558582,5329860
4597,833863,0,2,0.2108689054754592,4829021
4598,288172,0,1,0.5111929995274689,6343064
4599,694623,0,2,0.5536498715309797,2138428
4600,27524,0,1,,1096520
4601,705310,0,0,0.385141018106485,5006627
4602,505241,0,0,0.2849997121914649,8712044
4603,952401,0,2,0.3979618661028081,3817857
4604,830337,0,3,0.715479376690354,7388180
4605,705565,1,1,0.6512214569817708,7479988
4606,703002,0,0,,7034692
4607,77589,1,0,0.6344631340760569,1305676
4608,777879,0,0,0.6251524522713268,7278824
4609,749577,0,0,0.7175269462003973,9827235
4610,974103,1,2,0.6326816478087667,6008045
4611,93333,0,0,0.6027829997778529,1798655
4612,530628,1,5,,3072015
4613,183441,0,5,0.5773259298186989,9357237
4614,13561,1,0,0.6472514091979392,6374796
4615,545673,2,3,0.6167916312739175,7253046
4616,854068,1,1,0.8200196878140237,7746520
4617,964168,0,1,0.562390088556753,612305
4618,6167,1,6,0.5127623848904239,2559493
4619,348690,3,2,,3490931
4620,569821,0,2,0.6385326675776967,4212675
4621,980948,0,0,0.5446819795280333,3612363
4622,667580,1,1,0.4474534475555053,8334411
4623,375844,0,0,0.6095981129999479,2357874
4624,492558,0,0,0.5987105265088776,4483970
4625,168698,0,1,0.5198664943388236,8024656
4626,236909,0,0,0.3225694941788896,2569477
4627,194761,1,0,,4343261
4628,935327,0,1,0.4784375832901694,2705037
4629,937359,0,2,0.4585831321444608,8259044
4630,296497,0,1,0.6608672323543052,9716723
4631,673813,1,0,0.4549700561261504,7335271
4632,472301,0,4,0.5350647203236554,3229105
4633,367639,1,6,0.5330511243895587,8246151
4634,786100,0,2,0.5866044035645778,2979850
4635,168937,0,0,0.6621970815237619,9222279
4636,287710,0,1,0.5520767973926749,8437390
4637,800498,0,5,0.5843478180715549,2548474
4638,378620,0,0,0.3919416002202052,6728585
4639,889867,0,0,0.6328643879795967,7796168
4640,634937,0,0,0.6441433294943851,3041182
4641,705744,0,0,0.3719044158733219,1950912
4642,267400,0,0,0.5533950888413254,6515124
4643,166423,0,2,0.5038033404653214,4400102
4644,214482,0,2,0.4908294164091601,1012019
4645,968533,0,0,0.3618314257599834,9235651
4646,995133,1,0,,5192147
4647,584185,0,5,0.4809404543943058,7459305
4648,887267,0,0,0.5013150905182883,4718256
4649,559604,1,4,0.6975714838326199,8094529
4650,539002,0,4,0.4076322765382582,2996458
4651,709190,0,1,0.3935696626424533,3845390
4652,560461,0,7,,7516761
4653,200709,0,0,0.4845533311312765,6687334
4654,815572,0,6,0.5905385436778711,9714132
4655,666379,0,0,0.4194646966156586,8850743
4656,235972,0,0,0.7387633756082187,7994153
4657,936534,0,0,0.5795235938386997,5328833
4658,502299,0,2,0.5069636356843386,2317946
4659,183997,1,1,0.7523626049543374,8754705
4660,250667,0,0,0.4795135788273541,9502767
4661,980884,0,3,0.4463844946941819,1116381
4662,992656,0,0,0.4543114590508771,5046378
4663,519341,0,0,0.3393086444315488,2483998
4664,554527,2,2,0.6328648012800853,3300945
4665,114922,0,0,0.5591236098410128,99699
4666,668924,0,0,0.2927542812589402,8187582
4667,833888,0,0,,5192185
4668,701405,0,0,0.2508318262318689,6548957
4669,415873,2,0,0.5385077709353471,8254583
4670,278311,0,4,0.4869395119230473,8352218
4671,677281,0,0,0.4948093876201021,7926979
4672,10693,0,2,0.3753440227515216,3521981
4673,548489,0,0,0.5211344299762245,7128918
4674,158614,0,3,0.6007118624815957,1747000
4675,384061,0,1,0.2291647302298253,268177
4676,664557,0,0,0.4359312030698289,376511
4677,207720,0,0,0.3997821163574981,9487369
4678,360663,0,3,0.5927698538282068,7525867
4679,867155,0,2,0.4121274692859129,5362077
4680,752576,0,0,0.4652236746119535,5168377
4681,127174,0,11,0.5396125023152104,7462887
4682,890058,0,0,0.3041750304936165,8346854
4683,365755,0,1,0.7606175236961679,8376224
4684,159521,1,4,0.5534622777479923,6255417
4685,676407,0,7,0.6421518240233457,6222513
4686,897682,0,0,0.3717009607507985,9557816
4687,671572,0,0,0.7130417589740766,5046481
4688,602235,0,0,0.3770509975396274,5445491
4689,770058,0,0,0.3240043349815389,670967
4690,13112,0,0,0.226734278562446,6380587
4691,157338,0,0,0.2150234265757672,398192
4692,320647,0,0,0.3566508009417655,3337581
4693,837712,0,2,0.5363148091435546,5343910
4694,701169,1,3,0.6817110154432734,1032230
4695,371790,0,0,0.6763506447647986,4464344
4696,537092,1,1,0.6700656571076721,9148203
4697,739999,0,1,0.5638599791376707,7171621
4698,951613,1,0,0.4056386696737108,1702789
4699,310988,0,5,0.3296752876443378,7809594
4700,366291,0,1,0.5599372295279516,3400273
4701,830795,0,1,0.4893652258060092,7662894
4702,67841,0,2,0.4166623408665704,3582430
4703,589352,0,0,0.4040996330416273,6058214
4704,330613,0,2,0.4912530942089903,7406467
4705,512100,0,2,0.3712489315888498,8199285
4706,270827,0,0,0.3486077166376033,5884981
4707,641218,0,0,0.3784275122206737,2860124
4708,636331,1,3,0.4186462666783617,6849622
4709,920953,0,0,0.239601811089347,3191371
4710,43807,0,0,0.6488500999275332,1957405
4711,160763,0,5,0.5346089416239137,3406356
4712,722448,0,0,,971266
4713,607136,1,0,0.6218330526938859,6456472
4714,476089,0,0,0.2387284686650751,1299209
4715,126610,0,3,0.6613015055538642,6421672
4716,874122,0,1,0.4255008878845209,2811961
4717,48680,2,2,0.5141863808882946,871579
4718,657577,1,6,0.6846906708686749,3303576
4719,372219,0,0,,8124533
4720,272107,1,0,0.4252781870544744,5383865
4721,924998,0,2,0.6983343972589173,7199749
4722,195814,0,0,0.1926279254414204,4459670
4723,740074,0,0,0.4756818292180803,3778699
4724,952705,0,5,0.5423362429107399,5617021
4725,876500,1,0,0.6495023966946109,2401585
4726,288139,1,0,0.5095214601607623,7204305
4727,485928,0,0,0.7129579382614474,7054453
4728,547789,0,0,0.2173998671718008,2738806
4729,680709,0,2,0.6958698252477195,4203292
4730,249418,0,0,0.7067539325684986,6360121
4731,154397,0,0,0.4006684278650776,1498957
4732,666481,0,1,0.2666952827902061,2213676
4733,995744,0,0,0.3855758248598593,7605513
4734,232585,0,1,0.6008004231570677,7542514
4735,732352,1,1,0.4752202699814938,5343603
4736,32207,0,1,0.4481947429015405,1038750
4737,94131,0,3,0.5286165003895587,6954051
4738,292254,0,0,0.479566722770817,1209461
4739,225207,0,7,0.6783361946053551,7373170
4740,561674,0,0,0.535812428215268,3258612
4741,604387,0,0,0.4779300200328349,2617170
4742,698813,0,0,,1419429
4743,487393,0,0,0.6154656983877915,2398547
4744,421214,0,0,0.4564483485504177,2380790
4745,659012,0,0,0.4161597154112488,646406
4746,546281,0,3,,9001898
4747,332743,0,0,0.6367641521533212,8291064
4748,827433,0,0,0.5857094807969453,6573397
4749,456333,0,1,0.3949779906148981,882574
4750,784502,0,1,0.1950515541346116,8749603
4751,776973,2,0,0.5005906733134925,3505745
4752,454318,0,0,0.8434489676369233,1834599
4753,417736,0,0,0.3080185242909205,266016
4754,998932,0,1,0.3132319641776033,7285316
4755,632407,0,0,0.7895325092012228,3761343
4756,227830,1,1,0.6533333041615769,1400882
4757,287438,0,0,0.3591904547041292,6324754
4758,744904,2,1,0.3939002596613116,5190365
4759,364089,0,0,0.4220315334045105,5144922
4760,248851,0,8,0.5695226383731321,5387667
4761,378286,0,0,0.4818224352879133,1387391
