,ID,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,MARRIED,CHILDREN,INCOME,POSTAL_CODE
4066,282905,female,majority,10-19y,high school,0.0,1.0,poverty,10238
4067,794081,female,majority,0-9y,high school,0.0,0.0,middle class,10238
4068,527884,female,majority,30y+,high school,1.0,1.0,upper class,10238
4069,944103,male,majority,20-29y,university,1.0,1.0,upper class,10238
4070,47618,male,majority,20-29y,university,0.0,1.0,middle class,10238
4071,345279,male,majority,20-29y,none,1.0,1.0,working class,10238
4072,160230,male,minority,10-19y,none,0.0,0.0,working class,10238
4073,903464,female,majority,20-29y,university,1.0,1.0,upper class,10238
4074,750236,male,majority,20-29y,university,1.0,0.0,upper class,32765
4075,902635,male,majority,30y+,university,1.0,1.0,working class,10238
4076,676862,male,majority,10-19y,university,1.0,1.0,middle class,10238
4077,625190,male,majority,20-29y,high school,0.0,1.0,upper class,10238
4078,833066,male,majority,10-19y,high school,0.0,0.0,working class,10238
4079,658726,male,minority,10-19y,high school,0.0,1.0,working class,10238
4080,157737,male,majority,20-29y,university,1.0,1.0,upper class,32765
4081,715175,male,majority,10-19y,university,1.0,0.0,middle class,10238
4082,226374,male,majority,20-29y,university,1.0,1.0,upper class,32765
4083,747737,female,minority,0-9y,high school,0.0,1.0,poverty,10238
4084,202664,male,majority,0-9y,none,1.0,1.0,poverty,32765
4085,892385,female,majority,10-19y,none,0.0,1.0,working class,10238
4086,352133,male,majority,30y+,university,1.0,1.0,upper class,10238
4087,425088,male,majority,0-9y,university,0.0,1.0,working class,32765
4088,18141,female,majority,20-29y,high school,1.0,0.0,working class,32765
4089,493806,female,majority,10-19y,university,1.0,1.0,upper class,10238
4090,439942,female,majority,30y+,university,1.0,1.0,upper class,10238
4091,56179,female,majority,20-29y,high school,1.0,1.0,upper class,10238
4092,245814,female,majority,30y+,high school,1.0,1.0,upper class,10238
4093,75025,male,majority,10-19y,university,1.0,1.0,middle class,32765
4094,780041,female,majority,20-29y,none,0.0,1.0,poverty,21217
4095,464079,female,majority,0-9y,university,1.0,1.0,upper class,10238
4096,918463,male,majority,10-19y,none,0.0,1.0,poverty,10238
4097,284742,male,majority,20-29y,high school,1.0,1.0,middle class,21217
4098,810830,male,majority,20-29y,high school,1.0,1.0,working class,10238
4099,152675,female,majority,20-29y,none,0.0,1.0,working class,10238
4100,260651,male,majority,20-29y,university,0.0,1.0,middle class,10238
4101,827830,male,majority,10-19y,university,1.0,0.0,middle class,10238
4102,560201,male,majority,20-29y,university,1.0,0.0,upper class,10238
4103,326512,male,majority,0-9y,university,0.0,0.0,poverty,10238
4104,686845,female,majority,10-19y,high school,1.0,0.0,upper class,10238
4105,552233,male,majority,10-19y,university,0.0,1.0,middle class,10238
4106,589267,female,majority,20-29y,none,1.0,1.0,middle class,32765
4107,396092,male,majority,20-29y,high school,1.0,1.0,middle class,32765
4108,872505,male,majority,20-29y,high school,1.0,1.0,middle class,10238
4109,869232,female,minority,0-9y,none,0.0,0.0,poverty,10238
4110,596973,male,majority,10-19y,university,1.0,0.0,upper class,10238
4111,43321,male,majority,10-19y,university,0.0,0.0,middle class,92101
4112,767446,male,minority,10-19y,high school,0.0,1.0,middle class,32765
4113,458602,female,majority,10-19y,none,1.0,1.0,working class,10238
4114,124739,male,majority,20-29y,university,0.0,1.0,middle class,10238
4115,618868,female,majority,10-19y,none,0.0,1.0,poverty,10238
4116,944066,male,majority,10-19y,university,1.0,0.0,working class,92101
4117,711932,female,majority,30y+,university,1.0,0.0,upper class,10238
4118,737792,female,majority,10-19y,high school,1.0,1.0,poverty,10238
4119,807428,female,majority,0-9y,high school,1.0,0.0,upper class,10238
4120,645815,female,majority,20-29y,university,1.0,1.0,upper class,10238
4121,552870,female,majority,0-9y,university,0.0,1.0,working class,21217
4122,828827,female,majority,10-19y,high school,1.0,0.0,upper class,10238
4123,607032,female,majority,10-19y,university,1.0,1.0,upper class,32765
4124,211679,female,majority,20-29y,high school,1.0,1.0,upper class,10238
4125,427931,male,majority,0-9y,university,0.0,0.0,working class,10238
4126,685204,female,majority,0-9y,none,0.0,1.0,poverty,32765
4127,744174,male,majority,0-9y,high school,1.0,1.0,working class,10238
4128,629055,male,majority,10-19y,university,0.0,1.0,middle class,10238
4129,450254,male,majority,0-9y,university,0.0,0.0,poverty,10238
4130,626709,female,majority,10-19y,none,0.0,0.0,working class,10238
4131,883767,male,majority,10-19y,high school,0.0,0.0,middle class,32765
4132,637149,male,majority,10-19y,university,1.0,1.0,upper class,10238
4133,917126,male,majority,30y+,university,1.0,1.0,upper class,32765
4134,150930,female,majority,10-19y,none,0.0,0.0,poverty,10238
4135,814672,female,majority,0-9y,none,0.0,1.0,working class,10238
4136,952132,female,majority,10-19y,high school,0.0,1.0,working class,32765
4137,799742,male,majority,10-19y,high school,1.0,0.0,middle class,10238
4138,339486,male,minority,0-9y,none,1.0,1.0,poverty,10238
4139,849334,male,majority,10-19y,university,1.0,1.0,upper class,10238
4140,875240,male,majority,10-19y,university,0.0,1.0,middle class,32765
4141,5362,female,majority,20-29y,university,0.0,1.0,upper class,10238
4142,28902,female,majority,0-9y,high school,1.0,1.0,upper class,10238
4143,574071,male,majority,0-9y,high school,1.0,1.0,upper class,10238
4144,273327,male,majority,20-29y,high school,0.0,1.0,working class,10238
4145,552413,female,majority,0-9y,university,1.0,1.0,upper class,32765
4146,667374,male,majority,20-29y,none,0.0,1.0,poverty,32765
4147,972848,male,majority,30y+,high school,0.0,1.0,upper class,32765
4148,368318,male,majority,20-29y,university,1.0,1.0,upper class,10238
4149,110356,female,majority,10-19y,high school,0.0,1.0,middle class,10238
4150,500939,female,majority,30y+,high school,0.0,1.0,upper class,32765
4151,915741,female,minority,10-19y,none,0.0,0.0,poverty,10238
4152,860657,female,majority,0-9y,university,1.0,1.0,upper class,10238
4153,879343,male,majority,10-19y,university,0.0,0.0,poverty,10238
4154,571160,male,majority,20-29y,high school,1.0,0.0,upper class,10238
4155,713743,male,majority,0-9y,university,1.0,1.0,middle class,10238
4156,133461,male,majority,20-29y,none,0.0,0.0,working class,10238
4157,226487,male,majority,10-19y,university,1.0,1.0,upper class,10238
4158,272509,male,majority,10-19y,high school,0.0,1.0,upper class,10238
4159,240196,female,majority,10-19y,high school,1.0,1.0,middle class,92101
4160,326322,female,majority,10-19y,university,1.0,0.0,middle class,10238
4161,10129,female,majority,0-9y,none,0.0,1.0,working class,10238
4162,982205,male,majority,10-19y,high school,1.0,1.0,upper class,10238
4163,2906,male,majority,10-19y,university,1.0,1.0,upper class,10238
4164,690340,male,majority,10-19y,university,0.0,1.0,upper class,32765
4165,228541,female,majority,0-9y,none,0.0,0.0,poverty,32765
4166,278143,male,majority,0-9y,high school,1.0,1.0,middle class,10238
4167,26634,male,majority,20-29y,university,0.0,1.0,upper class,32765
4168,686633,male,minority,10-19y,high school,1.0,1.0,working class,32765
4169,588867,male,majority,30y+,university,1.0,0.0,upper class,32765
4170,682855,male,majority,10-19y,university,0.0,1.0,upper class,32765
4171,883888,male,majority,10-19y,high school,1.0,1.0,middle class,10238
4172,808176,male,majority,30y+,university,1.0,1.0,upper class,10238
4173,48308,male,majority,0-9y,none,0.0,1.0,poverty,10238
4174,848067,male,majority,10-19y,none,1.0,0.0,upper class,10238
4175,689994,female,majority,20-29y,high school,0.0,1.0,poverty,10238
4176,969703,male,majority,10-19y,high school,1.0,1.0,upper class,10238
4177,724901,female,majority,10-19y,none,1.0,1.0,working class,10238
4178,122209,female,majority,20-29y,high school,0.0,0.0,upper class,10238
4179,853177,female,majority,0-9y,none,1.0,0.0,poverty,10238
4180,523705,female,majority,0-9y,high school,0.0,1.0,poverty,10238
4181,462042,male,majority,20-29y,high school,0.0,1.0,upper class,10238
4182,576595,female,majority,30y+,university,1.0,1.0,upper class,92101
4183,618098,female,majority,30y+,university,1.0,1.0,upper class,10238
4184,728593,female,majority,10-19y,none,0.0,1.0,poverty,10238
4185,520668,male,minority,0-9y,high school,1.0,1.0,upper class,32765
4186,777709,male,majority,10-19y,high school,0.0,1.0,upper class,10238
4187,87102,male,majority,0-9y,none,0.0,1.0,working class,32765
4188,801325,female,majority,0-9y,high school,0.0,1.0,middle class,10238
4189,668975,male,majority,0-9y,high school,0.0,1.0,poverty,10238
4190,634882,male,majority,0-9y,university,0.0,1.0,working class,32765
4191,188143,female,minority,30y+,none,1.0,1.0,upper class,10238
4192,632803,female,majority,10-19y,high school,0.0,1.0,working class,10238
4193,436540,male,majority,30y+,university,1.0,1.0,upper class,32765
4194,947579,female,majority,0-9y,high school,0.0,0.0,middle class,92101
4195,200255,male,majority,0-9y,high school,1.0,0.0,poverty,10238
4196,642266,male,majority,10-19y,high school,0.0,1.0,working class,10238
4197,360726,female,majority,0-9y,none,0.0,0.0,poverty,10238
4198,570759,male,majority,0-9y,high school,0.0,1.0,working class,10238
4199,691273,female,minority,0-9y,high school,0.0,1.0,middle class,10238
4200,820579,male,majority,20-29y,university,0.0,1.0,upper class,10238
4201,6140,male,majority,0-9y,university,0.0,0.0,poverty,10238
4202,71656,male,majority,10-19y,none,0.0,1.0,poverty,10238
4203,841254,male,majority,10-19y,university,1.0,1.0,upper class,32765
4204,786567,female,majority,20-29y,high school,1.0,1.0,middle class,10238
4205,905084,male,minority,0-9y,university,0.0,1.0,working class,32765
4206,873747,female,majority,10-19y,university,1.0,1.0,middle class,10238
4207,680525,male,majority,0-9y,university,1.0,1.0,upper class,10238
4208,882823,male,majority,10-19y,university,0.0,1.0,middle class,32765
4209,815798,male,majority,0-9y,university,0.0,1.0,upper class,32765
4210,672128,female,majority,0-9y,high school,0.0,0.0,middle class,10238
4211,303710,female,majority,10-19y,high school,1.0,0.0,working class,92101
4212,53399,male,majority,0-9y,high school,0.0,1.0,middle class,10238
4213,16991,female,majority,20-29y,university,1.0,1.0,upper class,10238
4214,595150,female,majority,10-19y,university,1.0,0.0,upper class,10238
4215,721009,male,minority,10-19y,university,1.0,0.0,upper class,92101
4216,123124,female,majority,10-19y,high school,0.0,1.0,middle class,32765
4217,77780,female,majority,10-19y,none,0.0,1.0,upper class,10238
4218,213270,female,majority,10-19y,high school,1.0,1.0,working class,10238
4219,847235,female,majority,10-19y,none,0.0,1.0,poverty,10238
4220,62485,male,majority,20-29y,university,1.0,1.0,upper class,10238
4221,4617,male,majority,10-19y,university,1.0,0.0,upper class,32765
4222,309963,male,majority,0-9y,none,0.0,0.0,poverty,10238
4223,238327,male,majority,0-9y,university,0.0,1.0,middle class,10238
4224,991847,female,majority,0-9y,high school,1.0,1.0,upper class,10238
4225,700776,female,minority,10-19y,high school,0.0,0.0,upper class,10238
4226,679434,female,majority,0-9y,high school,0.0,1.0,upper class,10238
4227,573931,female,minority,0-9y,none,0.0,0.0,poverty,10238
4228,402116,male,majority,0-9y,high school,0.0,0.0,poverty,10238
4229,458094,male,majority,30y+,high school,1.0,1.0,upper class,10238
4230,652469,male,majority,20-29y,high school,1.0,1.0,upper class,10238
4231,164531,female,majority,10-19y,high school,1.0,1.0,poverty,10238
4232,490750,female,majority,30y+,high school,1.0,0.0,upper class,10238
4233,512835,female,majority,10-19y,high school,1.0,1.0,upper class,10238
4234,872833,male,majority,10-19y,none,0.0,1.0,working class,32765
4235,683370,male,majority,20-29y,university,1.0,1.0,upper class,10238
4236,306304,male,majority,0-9y,university,0.0,0.0,upper class,10238
4237,696332,female,majority,20-29y,high school,1.0,1.0,middle class,10238
4238,320560,male,majority,20-29y,high school,1.0,1.0,upper class,10238
4239,451269,female,majority,10-19y,high school,0.0,1.0,upper class,10238
4240,867048,male,majority,10-19y,university,1.0,0.0,upper class,10238
4241,476024,female,majority,0-9y,high school,0.0,1.0,working class,32765
4242,502001,female,majority,0-9y,none,0.0,0.0,poverty,10238
4243,566124,male,majority,10-19y,university,1.0,1.0,upper class,10238
4244,706126,female,majority,0-9y,none,0.0,0.0,poverty,32765
4245,364517,female,majority,0-9y,high school,0.0,1.0,poverty,10238
4246,275895,female,majority,30y+,high school,0.0,1.0,middle class,32765
4247,452298,female,majority,30y+,none,1.0,1.0,upper class,10238
4248,311129,female,minority,0-9y,none,0.0,0.0,working class,32765
4249,23419,male,majority,20-29y,university,1.0,1.0,upper class,10238
4250,411384,male,majority,0-9y,university,1.0,1.0,upper class,10238
4251,869694,male,majority,0-9y,high school,0.0,0.0,working class,10238
4252,591696,male,majority,20-29y,university,0.0,1.0,upper class,10238
4253,658300,male,majority,10-19y,university,1.0,1.0,upper class,32765
4254,535065,male,majority,10-19y,university,0.0,0.0,middle class,10238
4255,791574,female,majority,0-9y,university,0.0,1.0,upper class,32765
4256,350475,male,majority,10-19y,university,0.0,1.0,upper class,32765
4257,588378,male,majority,10-19y,none,0.0,1.0,poverty,10238
4258,415422,female,majority,20-29y,university,1.0,1.0,middle class,10238
4259,122155,female,majority,0-9y,university,1.0,1.0,upper class,10238
4260,116715,male,majority,10-19y,high school,1.0,0.0,middle class,32765
4261,88175,female,majority,10-19y,university,1.0,1.0,upper class,10238
4262,491673,male,majority,0-9y,university,1.0,1.0,upper class,92101
4263,830583,male,majority,10-19y,none,0.0,1.0,poverty,10238
4264,408917,female,majority,30y+,high school,1.0,1.0,upper class,32765
4265,133984,male,majority,0-9y,university,0.0,1.0,working class,32765
4266,417747,female,majority,20-29y,high school,1.0,1.0,upper class,32765
4267,904411,male,majority,10-19y,high school,1.0,1.0,working class,10238
4268,432147,female,minority,10-19y,high school,1.0,1.0,middle class,10238
4269,476423,male,majority,0-9y,high school,1.0,1.0,poverty,10238
4270,698345,female,majority,10-19y,none,0.0,1.0,working class,10238
4271,666250,male,majority,0-9y,university,0.0,0.0,poverty,32765
4272,755766,male,majority,30y+,university,1.0,1.0,upper class,10238
4273,634266,male,majority,20-29y,high school,1.0,1.0,upper class,10238
4274,690562,female,majority,20-29y,high school,1.0,1.0,upper class,32765
4275,768829,male,majority,30y+,university,1.0,1.0,upper class,32765
4276,511404,female,majority,20-29y,high school,0.0,1.0,middle class,10238
4277,441557,female,minority,10-19y,university,0.0,1.0,working class,32765
4278,623684,male,majority,0-9y,university,1.0,1.0,upper class,32765
4279,626277,male,minority,20-29y,university,0.0,1.0,upper class,10238
4280,880820,male,majority,30y+,university,1.0,1.0,upper class,10238
4281,81428,female,majority,0-9y,university,0.0,1.0,upper class,32765
4282,383805,female,majority,0-9y,university,1.0,1.0,upper class,10238
4283,682536,male,majority,10-19y,university,1.0,1.0,upper class,10238
4284,235140,male,minority,0-9y,high school,0.0,1.0,working class,32765
4285,218682,female,majority,10-19y,none,0.0,1.0,poverty,10238
4286,881617,female,majority,10-19y,university,0.0,0.0,upper class,10238
4287,216688,male,majority,20-29y,university,1.0,1.0,upper class,32765
4288,844700,female,majority,10-19y,university,1.0,1.0,upper class,10238
4289,762569,female,majority,10-19y,university,0.0,1.0,upper class,32765
4290,195356,female,majority,20-29y,none,0.0,1.0,middle class,10238
4291,328612,female,majority,20-29y,high school,0.0,1.0,working class,10238
4292,58468,male,minority,10-19y,none,0.0,1.0,poverty,32765
4293,466304,female,majority,10-19y,university,0.0,1.0,upper class,10238
4294,566905,male,majority,0-9y,university,1.0,0.0,working class,32765
4295,684976,female,majority,20-29y,university,1.0,1.0,upper class,32765
4296,352818,female,majority,10-19y,university,0.0,1.0,upper class,32765
4297,397329,male,majority,0-9y,high school,1.0,1.0,upper class,10238
4298,486909,female,majority,10-19y,high school,0.0,0.0,working class,10238
4299,57669,female,majority,0-9y,high school,1.0,1.0,middle class,10238
4300,7002,male,majority,0-9y,university,0.0,1.0,working class,10238
4301,275553,female,majority,20-29y,high school,0.0,1.0,upper class,10238
4302,197417,male,majority,20-29y,university,1.0,1.0,upper class,32765
4303,496928,male,majority,10-19y,none,0.0,1.0,poverty,32765
4304,539170,male,majority,0-9y,university,0.0,0.0,upper class,10238
4305,698548,male,majority,0-9y,university,1.0,1.0,middle class,32765
4306,790367,male,minority,0-9y,none,1.0,1.0,upper class,10238
4307,724516,male,majority,10-19y,high school,1.0,1.0,middle class,32765
4308,90447,male,minority,10-19y,none,1.0,1.0,working class,10238
4309,520159,female,majority,30y+,none,1.0,0.0,working class,10238
4310,727579,female,majority,0-9y,university,0.0,1.0,upper class,32765
4311,859449,male,majority,20-29y,university,0.0,0.0,middle class,10238
4312,892539,male,minority,0-9y,none,1.0,1.0,upper class,10238
4313,557142,female,majority,0-9y,high school,1.0,1.0,upper class,10238
4314,534080,male,majority,10-19y,university,1.0,0.0,upper class,10238
4315,876030,male,majority,0-9y,none,0.0,1.0,poverty,32765
4316,502222,male,majority,10-19y,university,0.0,1.0,middle class,32765
4317,876186,female,majority,10-19y,high school,0.0,0.0,working class,10238
4318,822554,male,majority,20-29y,high school,1.0,1.0,upper class,10238
4319,960015,female,majority,0-9y,high school,0.0,1.0,poverty,32765
4320,367223,female,majority,10-19y,none,0.0,0.0,middle class,10238
4321,891460,female,minority,0-9y,none,0.0,0.0,poverty,10238
4322,137992,female,majority,10-19y,high school,1.0,1.0,middle class,10238
4323,883235,male,majority,20-29y,university,1.0,1.0,upper class,32765
4324,687151,male,majority,0-9y,university,0.0,0.0,working class,10238
4325,18019,female,majority,10-19y,high school,1.0,0.0,poverty,32765
4326,451869,male,majority,20-29y,university,1.0,1.0,upper class,10238
4327,126191,female,majority,0-9y,high school,0.0,0.0,poverty,32765
4328,794478,male,majority,20-29y,university,1.0,1.0,upper class,10238
4329,608297,male,majority,10-19y,none,0.0,0.0,poverty,10238
4330,554781,female,majority,0-9y,none,0.0,0.0,poverty,32765
4331,600208,female,minority,10-19y,none,1.0,1.0,poverty,10238
4332,880371,male,majority,10-19y,high school,0.0,1.0,poverty,32765
4333,591674,female,majority,10-19y,high school,1.0,1.0,upper class,32765
4334,946022,female,majority,20-29y,high school,0.0,1.0,upper class,10238
4335,684432,male,majority,10-19y,university,1.0,0.0,middle class,10238
4336,847094,male,majority,10-19y,none,0.0,0.0,poverty,32765
4337,847123,male,majority,10-19y,university,0.0,0.0,middle class,32765
4338,85694,female,majority,10-19y,university,1.0,1.0,upper class,10238
4339,287995,male,majority,0-9y,high school,1.0,1.0,middle class,10238
4340,124905,male,majority,10-19y,none,0.0,0.0,working class,10238
4341,713446,female,majority,10-19y,high school,1.0,0.0,upper class,10238
4342,166007,male,majority,20-29y,university,0.0,0.0,upper class,10238
4343,555505,male,majority,10-19y,high school,1.0,1.0,working class,92101
4344,475782,female,minority,30y+,university,1.0,1.0,upper class,32765
4345,857764,female,majority,10-19y,high school,0.0,0.0,working class,10238
4346,29307,female,majority,10-19y,high school,0.0,1.0,middle class,32765
4347,67451,male,majority,0-9y,high school,1.0,0.0,middle class,10238
4348,417052,female,majority,10-19y,high school,1.0,1.0,middle class,32765
4349,420358,female,majority,30y+,high school,0.0,1.0,middle class,32765
4350,279012,female,majority,0-9y,none,0.0,1.0,poverty,10238
4351,46823,male,majority,0-9y,university,1.0,0.0,middle class,10238
4352,422329,female,majority,30y+,university,0.0,1.0,upper class,10238
4353,239916,male,majority,20-29y,high school,1.0,1.0,upper class,21217
4354,200687,male,majority,10-19y,high school,1.0,1.0,middle class,10238
4355,174696,male,majority,30y+,university,1.0,1.0,upper class,10238
4356,3413,male,majority,30y+,university,0.0,1.0,upper class,32765
4357,855494,female,majority,0-9y,university,0.0,0.0,working class,10238
4358,149003,male,majority,20-29y,high school,1.0,1.0,middle class,92101
4359,148740,female,majority,10-19y,university,1.0,1.0,upper class,10238
4360,49260,female,majority,20-29y,high school,0.0,1.0,upper class,10238
4361,271725,female,majority,0-9y,university,0.0,1.0,working class,32765
4362,976188,male,majority,10-19y,high school,0.0,1.0,working class,10238
4363,373662,male,majority,30y+,university,1.0,1.0,upper class,10238
4364,579302,male,minority,0-9y,high school,0.0,0.0,working class,32765
4365,13172,female,majority,30y+,university,1.0,1.0,upper class,10238
4366,800606,female,majority,30y+,university,1.0,1.0,upper class,32765
4367,135645,male,majority,10-19y,high school,1.0,1.0,upper class,21217
4368,303552,female,majority,10-19y,high school,0.0,0.0,middle class,32765
4369,976509,male,majority,0-9y,high school,0.0,0.0,working class,32765
4370,141127,female,majority,10-19y,none,1.0,0.0,working class,10238
4371,706731,female,majority,0-9y,university,1.0,1.0,upper class,32765
4372,641250,male,majority,0-9y,university,1.0,1.0,upper class,10238
4373,456377,female,majority,10-19y,university,0.0,1.0,working class,10238
4374,475769,female,majority,30y+,high school,1.0,1.0,upper class,10238
4375,208394,female,majority,0-9y,none,0.0,0.0,poverty,32765
4376,732204,male,majority,10-19y,university,1.0,1.0,upper class,10238
4377,825218,female,majority,0-9y,high school,0.0,1.0,working class,10238
4378,605712,female,majority,0-9y,none,1.0,1.0,middle class,10238
4379,316348,male,minority,10-19y,university,0.0,1.0,middle class,32765
4380,775470,male,majority,20-29y,university,1.0,1.0,upper class,10238
4381,429865,male,majority,30y+,high school,1.0,1.0,upper class,10238
4382,507630,female,minority,0-9y,none,0.0,0.0,working class,10238
4383,619605,male,majority,0-9y,high school,0.0,1.0,working class,10238
4384,529048,female,majority,0-9y,none,0.0,1.0,poverty,10238
4385,702390,female,majority,10-19y,high school,0.0,1.0,working class,10238
4386,500209,female,majority,10-19y,none,0.0,1.0,poverty,32765
4387,509863,male,majority,10-19y,high school,1.0,0.0,middle class,10238
4388,248818,male,majority,10-19y,university,1.0,1.0,middle class,10238
4389,26194,male,majority,20-29y,high school,0.0,0.0,middle class,10238
4390,453174,male,majority,10-19y,high school,0.0,1.0,middle class,10238
4391,391433,male,majority,0-9y,high school,0.0,0.0,working class,10238
4392,483077,female,majority,10-19y,none,1.0,1.0,middle class,32765
4393,9857,female,majority,30y+,university,1.0,1.0,upper class,10238
4394,373718,male,majority,0-9y,high school,0.0,0.0,working class,10238
4395,541154,female,majority,10-19y,high school,0.0,1.0,working class,10238
4396,571360,male,majority,10-19y,none,0.0,1.0,working class,10238
4397,293395,female,majority,0-9y,high school,0.0,0.0,working class,32765
4398,536951,male,majority,0-9y,university,1.0,1.0,upper class,10238
4399,135855,male,majority,0-9y,university,0.0,1.0,upper class,32765
4400,364151,female,majority,30y+,high school,0.0,1.0,upper class,10238
4401,500060,male,majority,10-19y,university,0.0,0.0,upper class,10238
4402,147705,male,majority,10-19y,high school,0.0,1.0,middle class,32765
4403,616946,male,majority,20-29y,high school,0.0,1.0,upper class,10238
4404,698433,male,majority,20-29y,high school,1.0,0.0,middle class,10238
4405,152981,female,majority,10-19y,high school,0.0,0.0,working class,92101
4406,50342,male,majority,0-9y,high school,0.0,0.0,working class,10238
4407,66769,female,majority,10-19y,high school,1.0,1.0,upper class,10238
4408,442318,female,majority,10-19y,high school,0.0,1.0,middle class,10238
4409,921070,male,majority,0-9y,none,0.0,0.0,working class,10238
4410,260636,male,majority,10-19y,university,0.0,0.0,working class,10238
4411,90623,male,majority,10-19y,none,0.0,1.0,working class,92101
4412,454230,male,majority,20-29y,university,0.0,0.0,upper class,10238
4413,8852,female,minority,10-19y,high school,0.0,1.0,middle class,32765
4414,81701,male,majority,30y+,high school,1.0,0.0,middle class,10238
4415,47095,female,majority,10-19y,none,0.0,0.0,poverty,10238
4416,96376,female,minority,0-9y,none,0.0,1.0,poverty,32765
4417,918589,female,majority,10-19y,none,0.0,0.0,poverty,32765
4418,403742,female,majority,0-9y,high school,0.0,0.0,poverty,10238
4419,920656,male,majority,0-9y,university,1.0,1.0,upper class,10238
4420,473544,female,majority,10-19y,university,1.0,1.0,middle class,10238
4421,72568,female,majority,30y+,high school,1.0,1.0,upper class,10238
4422,80089,female,majority,20-29y,university,1.0,1.0,upper class,10238
4423,853693,male,majority,10-19y,none,1.0,1.0,middle class,92101
4424,690509,female,majority,30y+,high school,1.0,1.0,upper class,10238
4425,446055,female,minority,10-19y,high school,0.0,1.0,working class,32765
4426,881386,female,majority,20-29y,university,1.0,1.0,upper class,10238
4427,22899,male,majority,0-9y,university,0.0,1.0,working class,21217
4428,268247,male,majority,0-9y,university,0.0,1.0,middle class,10238
4429,876300,female,majority,10-19y,none,1.0,1.0,working class,10238
4430,209500,male,majority,30y+,high school,1.0,1.0,upper class,32765
4431,215555,female,majority,30y+,university,1.0,1.0,upper class,21217
4432,229417,male,majority,0-9y,high school,0.0,0.0,middle class,32765
4433,561094,female,majority,0-9y,none,0.0,1.0,working class,10238
4434,391837,male,majority,20-29y,high school,0.0,1.0,working class,10238
4435,429676,female,majority,0-9y,university,1.0,1.0,upper class,10238
4436,354117,male,majority,0-9y,high school,0.0,1.0,middle class,10238
4437,992537,female,majority,0-9y,none,1.0,1.0,poverty,10238
4438,983202,female,majority,0-9y,high school,0.0,0.0,poverty,10238
4439,967276,female,majority,20-29y,university,1.0,1.0,upper class,32765
4440,41793,female,majority,30y+,high school,1.0,1.0,middle class,10238
4441,584478,male,majority,20-29y,high school,0.0,0.0,middle class,10238
4442,776567,female,majority,0-9y,high school,1.0,1.0,working class,32765
4443,817281,male,majority,10-19y,high school,1.0,0.0,upper class,10238
4444,323683,male,majority,10-19y,university,1.0,0.0,upper class,10238
4445,693802,male,majority,20-29y,high school,1.0,1.0,upper class,10238
4446,542178,female,majority,20-29y,university,1.0,1.0,upper class,10238
4447,974769,female,majority,10-19y,university,1.0,0.0,upper class,32765
4448,348914,male,majority,30y+,university,1.0,1.0,upper class,32765
4449,359584,female,majority,0-9y,high school,0.0,0.0,poverty,32765
4450,804909,female,minority,0-9y,none,0.0,0.0,working class,32765
4451,283904,male,majority,20-29y,high school,1.0,1.0,middle class,10238
4452,170475,female,minority,0-9y,high school,1.0,1.0,middle class,10238
4453,46953,female,majority,0-9y,high school,0.0,0.0,working class,32765
4454,383201,male,majority,10-19y,university,0.0,1.0,middle class,32765
4455,899525,male,minority,10-19y,high school,0.0,1.0,working class,10238
4456,317463,female,majority,0-9y,university,1.0,1.0,middle class,32765
4457,326735,male,majority,0-9y,none,0.0,0.0,poverty,10238
4458,687918,male,majority,0-9y,university,1.0,1.0,middle class,32765
4459,940917,female,minority,10-19y,none,0.0,1.0,poverty,10238
4460,524531,male,majority,0-9y,university,1.0,1.0,upper class,92101
4461,479053,male,majority,0-9y,university,1.0,1.0,upper class,10238
4462,394712,female,majority,20-29y,university,1.0,1.0,upper class,10238
4463,91223,male,majority,10-19y,university,0.0,1.0,upper class,32765
4464,193127,male,majority,0-9y,high school,0.0,1.0,poverty,32765
4465,699351,male,majority,0-9y,university,0.0,0.0,poverty,10238
4466,621378,female,majority,20-29y,high school,1.0,1.0,middle class,10238
4467,808297,female,majority,20-29y,university,1.0,1.0,upper class,10238
4468,392873,female,majority,10-19y,university,1.0,0.0,upper class,32765
4469,881691,female,majority,10-19y,university,0.0,1.0,middle class,10238
4470,230742,female,majority,0-9y,university,0.0,1.0,middle class,32765
4471,560257,male,majority,10-19y,high school,0.0,1.0,working class,10238
4472,496641,female,majority,30y+,none,1.0,0.0,upper class,32765
4473,414136,male,minority,0-9y,none,0.0,0.0,poverty,32765
4474,786140,male,majority,10-19y,university,0.0,0.0,middle class,10238
4475,830971,female,minority,0-9y,high school,0.0,1.0,middle class,10238
4476,932512,male,majority,30y+,university,1.0,1.0,upper class,92101
4477,613882,female,majority,10-19y,university,1.0,1.0,upper class,10238
4478,879172,female,majority,10-19y,none,0.0,1.0,poverty,10238
4479,500659,male,majority,20-29y,university,1.0,1.0,upper class,10238
4480,201965,male,majority,0-9y,high school,1.0,0.0,working class,10238
4481,197083,male,minority,0-9y,high school,1.0,1.0,middle class,32765
4482,498176,female,majority,0-9y,high school,0.0,0.0,upper class,32765
4483,645105,male,majority,0-9y,university,1.0,1.0,upper class,32765
4484,188850,female,majority,20-29y,none,1.0,1.0,middle class,10238
4485,868965,male,majority,20-29y,high school,1.0,1.0,upper class,10238
4486,85611,female,majority,0-9y,none,0.0,1.0,poverty,10238
